stockemotions_full
id,date,ticker,emo_label,senti_label,original,processed
103239,2020-06-10,CCL,amusement,bearish,"$CCL now the harbour light is calling, this will be our last goodbye, for the carnival is over, we may never meet again. 😔","Carnival now the harbour light is calling, this will be our last goodbye, for the carnival is over, we may never meet again.  [pensive face] "
103240,2020-06-10,TSLA,confusion,bearish,$TSLA just waiting for Elon to open his mouth 🤷‍♂️.,Tesla just waiting for Elon to open his mouth  [man shrugging] .
103241,2020-06-10,TSLA,confusion,bearish,$TSLA will close under 1000 and will retest 920 before EOW 🤷‍♂️,Tesla will close under 1000 and will retest 920 before EOW  [man shrugging]
103242,2020-06-10,BA,depression,bearish,"$BA remember what I said  
My put was 230 $ 😂😂😂💰💰💰💰😭💰💰💰💰💰💰","Boeing remember what I said  
My put was 230 $  [face with tears of joy]    [money bag]     [loudly crying face]"
103243,2020-06-10,BA,optimism,bearish,$BA Back to 120... Lol 😎👌,Boeing Back to 120... Lol  [smiling face with sunglasses]  [OK hand]
103244,2020-06-10,AMZN,optimism,bullish,$AMZN perfect setup for a squeeze hold on tight 🚀🚀,Amazon perfect setup for a squeeze hold on tight  [rocket]
103245,2020-06-10,JPM,belief,bearish,"$JPM 113👉108 in just two red day, not even a pullback. Set your stop losses tight 🤙","JPMorgan 113 [backhand index pointing right] 108 in just two red day, not even a pullback. Set your stop losses tight  [call me hand]"
103246,2020-06-10,TSLA,disgust,bearish,$TSLA bears no pain will be at 130 next week after 1-10 split 😂😂😂😂😂,Tesla bears no pain will be at 130 next week after 1-10 split  [face with tears of joy]
103247,2020-06-10,TSLA,ambiguous,bearish,Get those $TSLA puts while you still can 😎,Get those Tesla puts while you still can  [smiling face with sunglasses]
103248,2020-06-10,BRK.B,belief,bearish,$BRK.B buy at 190$ and hold with no regrets🎯📈💰,Berkshire Hathaway buy at 190$ and hold with no regrets [bullseye]  [chart increasing]  [money bag]
103249,2020-06-10,TSLA,optimism,bearish,$TSLA Got a few $945 calls yesterday. Sold right at the open today. Dang it. Now holding $995 puts for next Friday expiration. 🙏,Tesla Got a few $945 calls yesterday. Sold right at the open today. Dang it. Now holding $995 puts for next Friday expiration.  [folded hands]
103250,2020-06-10,TSLA,anxiety,bearish,$TSLA 🐖 going <1000?????  How many SL going to trigger?,Tesla  [pig]  going <1000?????  How many SL going to trigger?
103251,2020-06-10,XOM,excitement,bearish,"$XOM my puts are up 100% today, I’m holding🔥","Exxon Mobil my puts are up 100% today, I’m holding [fire]"
103252,2020-06-10,BA,optimism,bearish,"$BA selling is whats only happening now, big guys are just watching. ride the trade, just ride and get out. you’re welcome.💕","Boeing selling is whats only happening now, big guys are just watching. ride the trade, just ride and get out. you’re welcome. [two hearts] "
103253,2020-06-10,MSFT,optimism,bullish,$MSFT 200$ by EOW ! Calls up 450% 🚀💰💰💰,Microsoft 200$ by EOW ! Calls up 450%  [rocket]  [money bag]
103254,2020-06-10,BA,anxiety,bearish,$BA To all those that thought this could go higher on the basis of hype: 🤡🤡🤡🤡 Welcome to the stock marker where you have to do analysis and stay on top of news. 🤡🤡,Boeing To all those that thought this could go higher on the basis of hype:  [clown face]     Welcome to the stock marker where you have to do analysis and stay on top of news.
103255,2020-06-10,BA,optimism,bearish,"$BA be back at 170 before you know it.
Thank me later 🤑🤑","Boeing be back at 170 before you know it.
Thank me later  [money mouth face]"
103256,2020-06-10,TSLA,optimism,bullish,$TSLA  great make a grip today and I won’t be able to sleep watching futures 😩,Tesla  great make a grip today and I won’t be able to sleep watching futures  [weary face]
103257,2020-06-10,TSLA,optimism,bullish,$TSLA this is just the beginning 🚀🤑,Tesla this is just the beginning  [rocket]  [money mouth face]
103258,2020-06-11,TSLA,disgust,bullish,$TSLA How are people still bearish on this? 🤯 Bears are delusional... 😂,Tesla How are people still bearish on this?  [exploding head]  Bears are delusional...  [face with tears of joy]
103259,2020-06-11,BA,disgust,bearish,"$BA bulls know that tomorrow is a red day for them 😂😂
I give you lil advice my fellow bullish people 😀❤️ 
You better tomorrow morning have some good sleep don’t wake up until bears will cash out 💰 🤣🤣","Boeing bulls know that tomorrow is a red day for them  [face with tears of joy]  
I give you lil advice my fellow bullish people  [grinning face]  [red heart]  
You better tomorrow morning have some good sleep don’t wake up until bears will cash out  [money bag]   [rolling on the floor laughing]  "
103260,2020-06-11,FB,optimism,bearish,$FB play quick put in AM.👍🏽,Facebook play quick put in AM. [thumbs up medium skin tone]
103261,2020-06-11,JPM,optimism,bearish,$JPM Only puts I bought is this😅 hopefully some balance over my long calls.,JPMorgan Only puts I bought is this [grinning face with sweat]  hopefully some balance over my long calls.
103262,2020-06-11,CCL,optimism,bearish,$CCL what a beautiful sight to wake up to 📉🥱,Carnival what a beautiful sight to wake up to  [chart decreasing]  [yawning face]
103263,2020-06-11,BA,optimism,bearish,$BA seems like Saudi wealth fund is selling! 🥃🐻,Boeing seems like Saudi wealth fund is selling!  [tumbler glass]  [bear]
103264,2020-06-11,DIS,panic,bearish,$DIS it broke $120!!😱😱. Puts initiated!! 😈😈,Disney it broke $120!! [face screaming in fear]  . Puts initiated!!  [smiling face with horns]
103265,2020-06-11,BA,ambiguous,bearish,"$BA wow looks like I shorted the top😂. Still holding, this should be 150 soon","Boeing wow looks like I shorted the top [face with tears of joy] . Still holding, this should be 150 soon"
103266,2020-06-11,AAPL,anxiety,bullish,$AAPL Don’t be surprised when it goes green 🤠,Apple Don’t be surprised when it goes green  [cowboy hat face]
103267,2020-06-11,TSLA,excitement,bullish,$TSLA Dip getting bought up like hot cakes 💰,Tesla Dip getting bought up like hot cakes  [money bag]
103268,2020-06-11,BABA,excitement,bullish,"$BABA glad to have this dip to buy some Oct calls. Sold mine for a 30% profit days ago, now re-entered 🤑","Alibaba glad to have this dip to buy some Oct calls. Sold mine for a 30% profit days ago, now re-entered  [money mouth face]"
103269,2020-06-11,AAPL,anxiety,bullish,$AAPL if she holds..... her leg up would be fueled by bear 🥩,Apple if she holds..... her leg up would be fueled by bear  [cut of meat]
103270,2020-06-11,CCL,disgust,bearish,$CCL bet so many of you are bag holders 😂,Carnival bet so many of you are bag holders  [face with tears of joy]
103271,2020-06-11,TSLA,disgust,bullish,$TSLA BUT BUT BUT... Futures are about to limit down🙈🙈🙈🙈🤣🤣🤣🤣🤣🤣,Tesla BUT BUT BUT... Futures are about to limit down [see no evil monkey]     [rolling on the floor laughing]
103272,2020-06-11,BABA,excitement,bullish,$BABA Alibaba dip is the best dip. I said it before. I’m gonna say it again 🚀,Alibaba Alibaba dip is the best dip. I said it before. I’m gonna say it again  [rocket]
103273,2020-06-11,BA,disgust,bearish,$BA Just sell and buy back later.  Don’t try to catch a falling knife lol 😂,Boeing Just sell and buy back later.  Don’t try to catch a falling knife lol  [face with tears of joy]
103274,2020-06-11,BABA,belief,bullish,"$BABA Bears 🐻 start cheering everytime they see even a little red. Live it up bears, this won’t last for long 😴. 📈📈📈📈","Alibaba Bears  [bear]  start cheering everytime they see even a little red. Live it up bears, this won’t last for long  [sleeping face] .  [chart increasing]    "
103275,2020-06-11,SBUX,ambiguous,bearish,$SBUX bulls are delusional listening to cramer 🤣🤣,Starbucks bulls are delusional listening to cramer  [rolling on the floor laughing]
103276,2020-06-11,BA,amusement,bearish,$BA My 175 put june 12th looking juicy rn🤤,Boeing My 175 put june 12th looking juicy rn [drooling face]
103277,2020-06-11,BA,optimism,bearish,$BA cheers to everyone who sold yesterday. 🥂 another gap down tom. its not yet done📉,Boeing cheers to everyone who sold yesterday.  [clinking glasses]  another gap down tom. its not yet done [chart decreasing]
103278,2020-06-11,HD,depression,bearish,$HD thank goodness for stop losses 😒,Home Depot thank goodness for stop losses  [unamused face]
103279,2020-06-11,BA,amusement,bearish,$BA how are the robin hooders today? 😂🤣😂😬,Boeing how are the robin hooders today?  [face with tears of joy]  [rolling on the floor laughing]   [grimacing face]
103280,2020-06-11,BA,amusement,bearish,$BA i hope the market thank the ground so I can buy back and make what I lost 😂😂😂,Boeing i hope the market thank the ground so I can buy back and make what I lost  [face with tears of joy]
103281,2020-06-11,WMT,amusement,bearish,$WMT loving this have my put going up in premium so as soon as this drops even more gains 🤪,Walmart loving this have my put going up in premium so as soon as this drops even more gains  [zany face]
103282,2020-06-11,CCL,amusement,bearish,$CCL YEEEESSSSSS!!!! Margin calls give me that forced liquidation!!😂😂🤣👋,Carnival YEEEESSSSSS!!!! Margin calls give me that forced liquidation!! [face with tears of joy]   [rolling on the floor laughing]  [waving hand]
103283,2020-06-11,BA,optimism,bearish,$BA puts are PRINTING opening sub 170 tomorrow 😴,Boeing puts are PRINTING opening sub 170 tomorrow  [sleeping face]
103284,2020-06-11,TSLA,anxiety,bullish,"$TSLA Will be back up to 1000$ range by EOD, just picked up 75 shares ✅","Tesla Will be back up to 1000$ range by EOD, just picked up 75 shares  [check mark button]"
103285,2020-06-11,CCL,anxiety,bearish,$CCL more to bleed 🩸 out. Waiting for reentry,Carnival more to bleed  [drop of blood]  out. Waiting for reentry
103286,2020-06-11,BA,amusement,bearish,"$BA hate to say i told you so, but I told you so 🤷🏽‍♂️🤣🚀","Boeing hate to say i told you so, but I told you so  [man shrugging medium skin tone]  [rolling on the floor laughing]  [rocket] "
103287,2020-06-11,FB,ambiguous,bearish,$FB who else shorted FB today? 😎,Facebook who else shorted FB today?  [smiling face with sunglasses]
103288,2020-06-11,BAC,depression,bearish,"$BAC I mean, they could put this back to 25 by close today but if not that is one seriously ugly candle 🤮","Bank of America Corporation I mean, they could put this back to 25 by close today but if not that is one seriously ugly candle  [face vomiting]"
103289,2020-06-11,BA,disgust,bearish,"$BA imagine all the suckers that bought 250, 300 calls think 🤔 they'll be rich from BA, now left holding a big bag of steaming poo.","Boeing imagine all the suckers that bought 250, 300 calls think  [thinking face]  they'll be rich from BA, now left holding a big bag of steaming poo."
103290,2020-06-11,BA,amusement,bearish,$BA anyone seen that sherry woman around 😂🤣🤣,Boeing anyone seen that sherry woman around  [face with tears of joy]  [rolling on the floor laughing]
103291,2020-06-11,HD,confusion,bearish,$HD Should I hold or take profit ? 🤔,Home Depot Should I hold or take profit ?  [thinking face]
103292,2020-06-11,BA,anxiety,bearish,$BA will this landslide continue mondayy?🧐🧐🧐,Boeing will this landslide continue mondayy? [face with monocle]
103293,2020-06-11,BA,anger,bearish,$BA don’t fall for it again Jesus Christ 🤦‍♂️,Boeing don’t fall for it again Jesus Christ  [man facepalming]
103294,2020-06-11,BA,ambiguous,bearish,$BA thank you trump !!!!! We make money in puts also 💰💰💰💰💰😆😆,Boeing thank you trump !!!!! We make money in puts also  [money bag]      [grinning squinting face]
103295,2020-06-11,BA,optimism,bearish,$BA this is tanking fr this time.. don’t ask me why.. good luck tomorrow 😂😁,Boeing this is tanking fr this time.. don’t ask me why.. good luck tomorrow  [face with tears of joy]  [beaming face with smiling eyes]
103296,2020-06-11,TSLA,optimism,bearish,$TSLA i held my puts. 🤣 tomorrow's gonna be a looong morning,Tesla i held my puts.  [rolling on the floor laughing]  tomorrow's gonna be a looong morning
103297,2020-06-11,BABA,amusement,bearish,$BABA MORE MONEY PLEASE!!! Thanks BABA💰💰💰,Alibaba MORE MONEY PLEASE!!! Thanks BABA [money bag]
103298,2020-06-11,AMZN,optimism,bearish,$AMZN Bought a few $2610 puts expiring tomorrow for $18. Then it went down to $6. I said fk it and bought some more and added more $2630 puts for next Friday. Feeling so Blessed right now. 🙏,Amazon Bought a few $2610 puts expiring tomorrow for $18. Then it went down to $6. I said fk it and bought some more and added more $2630 puts for next Friday. Feeling so Blessed right now.  [folded hands]
103299,2020-06-11,TSLA,amusement,bearish,$TSLA Elon pump this to the moon 🚀🛸🌛 😂,Tesla Elon pump this to the moon  [rocket]  [flying saucer]  [first quarter moon face]   [face with tears of joy]
103300,2020-06-11,TSLA,optimism,bearish,"$TSLA who didn’t sell Tesla today, tomorrow will be crying 😢 the second wave of crisis begun:( see you in a couple of weeks. good luck to all.","Tesla who didn’t sell Tesla today, tomorrow will be crying  [crying face]  the second wave of crisis begun:( see you in a couple of weeks. good luck to all."
