id,date,ticker,emo_label,senti_label,text
101603,2020-03-17,TSLA,optimism,bearish,"Tesla Hey honey the economy might get so bad that the Government might have to send us $1,000 each. Let’s buy a Tesla [face with tears of joy]"
101604,2020-03-18,V,optimism,bullish,Visa looking good :). Futures having a rough time but people trying to cover .. so no biggy [thumbs up] . This tommorow looking good 153-165
101605,2020-03-18,TSLA,anxiety,bearish,Tesla just couple of Weeks months of Factory Closed could destroy the stock Biggest Whales [spouting whale] start selling Ouch
101606,2020-03-18,TSLA,amusement,bearish,Tesla ANOTHER beautiful day. And what a setup for tomorrow. Love it! Buy that dip! [beaming face with smiling eyes]
101607,2020-03-18,TSLA,disgust,bearish,Tesla yikes news is out. Factory can not operate. [money mouth face]
101608,2020-03-18,TSLA,excitement,bearish,Tesla so happy I bought those May 400 puts today [money mouth face]
101609,2020-03-18,TSLA,amusement,bearish,"Tesla bears party everywhere, what’s up [party popper]"
101610,2020-03-18,UNH,belief,bullish,UnitedHealth Bet against this company then you are betting vs America. If this monster goes down then we are all screwed. Every last penny long for a decade [flexed biceps medium light skin tone]
101611,2020-03-18,TSLA,confusion,bearish,Tesla me starting at the current price [clown face] [face with tears of joy]
101612,2020-03-18,TSLA,depression,bearish,Tesla just sold today 3 lot of puts booking profit. Wish i held one more day feeling pathetic [crying face]
101613,2020-03-18,TSLA,ambiguous,bearish,Tesla GG Tesla. This shutdown in Fremont will run until May. Seeing a $200 drop possible tomorrow. [fire]
101614,2020-03-18,BA,ambiguous,bearish,Boeing Stop praying for Buffett [rolling on the floor laughing] He’s not saving your weeklies!!!!
101615,2020-03-18,DIS,panic,bearish,Disney BAD conditions of general market [exploding head] + craziness coronavirus [face with medical mask] [face with thermometer] will last at LEAST 6 months and recession coming [tired face] Stock price will drop to 80$ [smiling face with sunglasses]
101616,2020-03-18,AAPL,belief,bullish,Apple World’s greatest company is on huge discount. Who else is loading up [green apple] ? [rocket]
101617,2020-03-18,AMT,optimism,bullish,American Tower False Flag Load Them Up!! [grinning squinting face]
101618,2020-03-18,TSLA,anxiety,bearish,Tesla we might test 320 this week [man facepalming medium dark skin tone] now someone gotta pay for the hype as I said
101619,2020-03-18,TSLA,belief,bearish,Tesla fanbois I have more for y’all at $405. Pump it. It’s a bargain! Value. Garage sale [face with thermometer] [winking face]
101620,2020-03-18,BA,anger,bearish,Boeing Beat on the brat with a baseball bat [persevering face]
101621,2020-03-18,TSLA,depression,bearish,Tesla there is your 300s [drop of blood]
101622,2020-03-18,TSLA,disgust,bearish,Tesla is offering few more share at the special price of $367.00. Who want to buy it? [face with tears of joy]
101623,2020-03-18,TSLA,confusion,bearish,Tesla people gonna run for the hills telsa US based plant is now shutdown production wise by order of sheriff stating production is non essential [rolling on the floor laughing] I'll take my money now on those puts pls [face with monocle]
101624,2020-03-18,TSLA,anger,bearish,Tesla How are those bags [rainbow] [cow face] ?? Down almost $600 since you were warned!
101625,2020-03-18,TSLA,anxiety,bearish,Tesla Japanese Arnold is here for the Bulls 300 by friday [face with monocle] [factory] [man factory worker] [woman factory worker]
101626,2020-03-18,TSLA,disgust,bearish,Tesla from almost 1k to this [face with tears of joy]
101627,2020-03-18,AAPL,anger,bullish,Apple finally some good news but timing looks bad. This news would have been out yesterday so markets would have rallied more. [face with steam from nose]
101628,2020-03-18,TSLA,anger,bearish,Tesla hmm will I have an opportunity to grab some more puts? Not looking like it.....shit. [man shrugging medium light skin tone]
101629,2020-03-18,CCL,optimism,bearish,Carnival this stock is so beaten down there’s better companies to short. Hopefully CCL and cruise [ship] ships get a pop today. Vegas casinos > Cruise-ship stocks
101630,2020-03-18,AAPL,anxiety,bullish,Apple same story one day up next day down...It's casino not market at this moment.. [face with rolling eyes]
101631,2020-03-18,TSLA,excitement,bearish,Tesla what time is the next pump conference? Yesterday i rode calls [horse] into the Cheeto sunset [sun] and then rode back the put train [comet] to Putsville [collision] [fire] [police car light] [ambulance]
101632,2020-03-18,BA,panic,bearish,Boeing if it doesn't hold [hundred points] short short
101633,2020-03-18,BA,surprise,bearish,Boeing all I can say is wow. [flushed face]
101634,2020-03-18,BA,disgust,bearish,Boeing Soon bankrupt. I wonder how many suicides this will lead to [smirking face]
101635,2020-03-18,CCL,panic,bearish,Carnival y’all they canceled cruises until April. I was one of them. Sell/don’t buy this until then [person facepalming medium skin tone]
101636,2020-03-18,TSLA,anxiety,bearish,Tesla yeah baby down she goes! Change calls to puts [face with tears of joy]
101637,2020-03-18,AMZN,amusement,bullish,Amazon Doing its own thing today [OK hand] [clapping hands] [smiling face with smiling eyes]
101638,2020-03-18,BA,anger,bearish,Boeing They cheat government and kill people and cause mess for the airliners around the world and then ask for help? [pile of poo]
101639,2020-03-18,TSLA,belief,bearish,Tesla building a bigger rocket to escape to Mars from CV-19 We'll be living there before this one comes back [alien]
101640,2020-03-18,TSLA,panic,bearish,Tesla oil dropping... everything is about to drop like a rock... best thing you can have is cash right now!! [face screaming in fear]
101641,2020-03-18,TSLA,panic,bearish,Tesla what time is Drump speech? I need to exit my failing calls. Shoulda stayed a bear [bear]
101642,2020-03-18,TSLA,disgust,bearish,Tesla bull squeeze coming [face with tears of joy] got bags!
101643,2020-03-18,AAPL,depression,bullish,Apple It is a shame that all the gain that the market had for the past 3 1/2 years is wiped out in a month and we are back to where Obama left it Dow at 19777 [disappointed face]
101644,2020-03-18,MSFT,amusement,bullish,Microsoft thank god this is my largest holding by far [red heart]
101645,2020-03-18,BA,optimism,bearish,Boeing [woman running] [person running] for the hill! Boeing is on [fire]
101646,2020-03-18,BA,surprise,bearish,Boeing songuku has been long from 300's [flushed face] some people just don't know what there doing!!
101647,2020-03-18,TSLA,anger,bearish,"Tesla shutdown or no shutdown, it doesn’t matter because the stock is way over valued! $250 [hot beverage]"
101648,2020-03-18,TSLA,anger,bearish,Tesla are you not watching the briefings?! Why would you buy this now?! No tears lost on bag holders today [man raising hand medium skin tone] [pile of poo] [handbag]
101649,2020-03-18,AMZN,belief,bullish,Amazon amazon will outperform most tech stocks. Wait till next ER. Smart money [money bag] will come to amazon. She’s a winner and smart money always buy winners.
101650,2020-03-18,TSLA,panic,bearish,Tesla not a nice look! [flushed face] [eyes] Tesla seems desperate! They’ve been getting money for not doing anything yet!
101651,2020-03-18,TSLA,anger,bearish,"Tesla sub 200 again, here we come, where it belongs [fire] RIP fElon... time to default on all that debt"
101652,2020-03-18,TSLA,excitement,bearish,Tesla greatest short ever. 500pts on the dot. Less than one month for 250 shares. And tacked on a 30 pt short for 500 more [clinking beer mugs] feel blessed. Recession money 2020
101653,2020-03-18,TSLA,excitement,bearish,Tesla [face with tears of joy] THANKS FOR THE EASY MILLION IDIOT BULLS !
101654,2020-03-18,TSLA,ambiguous,bearish,"Tesla I would cover at $350 if hits today. If not, holding over night [winking face]"
101655,2020-03-18,AAPL,belief,bullish,Apple add more shares today before the [unlocked]
101656,2020-03-18,DIS,surprise,bearish,Disney Oh my god. These puts are on fire [fire]
101657,2020-03-18,TSLA,ambiguous,bearish,Tesla raise or die. I’ll take my chances [winking face]
101658,2020-03-18,BA,anxiety,bearish,Boeing Still more pain ahead IMO. Will be a buyer under $60 [thumbs up medium dark skin tone] [blue heart]
101659,2020-03-18,DIS,excitement,bearish,Disney you guys having fun? I’m having fun [fire]
101660,2020-03-18,BA,anger,bearish,"Boeing I still don’t understand how bagholders try to justify this stock as a “buy” every time it plummets. It’s painful, just cut your losses and wait for an actual long signal. [man facepalming medium skin tone]"
101661,2020-03-18,NFLX,panic,bullish,Netflix I just went long on Netflix : expect a huge downturn now; sorry [face screaming in fear]
101662,2020-03-18,AAPL,belief,bullish,Apple Fun day ... just think long term investors [love you gesture light skin tone]
101663,2020-03-18,BABA,amusement,bullish,Alibaba come baba. Lets move up just a little more [money mouth face]
101664,2020-03-18,DIS,confusion,bearish,Disney when to buy more puts [thinking face]
101665,2020-03-18,DIS,amusement,bearish,Disney My puts are gonna nut overnight [smiling face with hearts]
101666,2020-03-18,TSLA,optimism,bearish,Tesla the Italian stock market supervisory authority banned short sales for 90 days. Tesla might not fall if it were also made in the United States ... but it won't happen [thumbs up] [winking face] [chart decreasing]
101667,2020-03-18,TSLA,anxiety,bearish,Tesla 300 open tomorrow. Nowhere to go but down [down right arrow]
101668,2020-03-18,FB,optimism,bullish,Facebook 50 call 150 Strike 3/20 [rocket] [folded hands medium skin tone] playing the bounce tmrw
101669,2020-03-18,PYPL,anxiety,bullish,PayPal Metal support wall filled w concrete at $87. Anyone shorting at these levels has a death wish [skull and crossbones]
101670,2020-03-18,TSLA,ambiguous,bearish,Tesla somebody got caught inca fake pump. [grinning face]
101671,2020-03-18,TSLA,disgust,bearish,Tesla Green day tomorrow then blood bath forward this week [upside down face]
101672,2020-03-18,AAPL,anxiety,bearish,"Apple Samsung joins Apple, Microsoft in closing US stores to combat Coronavirus, [folded hands]"
101673,2020-03-18,TSLA,anxiety,bearish,Tesla we are down in the AH ... [bear]
101674,2020-03-18,TSLA,disgust,bearish,"Tesla Tesla bulls, now is the time to come to the aid of your king. Elon needs you! Buy this [pile of poo] up! It’s the bargain of the century! On its way to $4,000/share! What could go wrong? Just need to feed the furnace a little more money..."
101675,2020-03-18,BA,panic,bearish,Boeing Filing Bankruptcy!!! Seriously in Trouble [firecracker]
101676,2020-03-18,AAPL,ambiguous,bearish,Apple and down go the futures! Glad I loaded up with long positions at the close..... [crossed fingers]
101677,2020-03-18,AMZN,optimism,bullish,"Amazon Futures looking good up 450, hopping it’s a good sign for tomorrow. [crossed fingers]"
101678,2020-03-18,MCD,panic,bearish,McDonald's think [thinking face] and remember my words. Market will go down more every day till we have cure or everyone is back to work. Until then I highly suggest that you sell everything and hold your cash.
101679,2020-03-18,AMZN,amusement,bullish,Amazon this could be $100 point day tomorrow [money mouth face]
101680,2020-03-19,TSLA,anxiety,bearish,Tesla futures lookin flaccid. Where my banana [banana] guy at??
101681,2020-03-19,TSLA,disgust,bearish,Tesla who got tricked on the pump [rolling on the floor laughing]
101682,2020-03-19,TSLA,disgust,bearish,Tesla Tesla will crash even more after next earnings [face with tears of joy]
101683,2020-03-19,TSLA,anxiety,bearish,Tesla bulls be like “tomorrow $500!!!” [grinning face with sweat]
101684,2020-03-19,TSLA,anxiety,bearish,Tesla this going lower. Bulls don’t want to listen. [money mouth face]
101685,2020-03-19,AMZN,belief,bullish,Amazon JP Morgan maintaining the $2525 PT [money mouth face]
101686,2020-03-19,TSLA,ambiguous,bearish,"Tesla im 100% bearish, but.... you know its about time to turn Bullish when Coworkers start talking about “maybe i just need to sell my stocks in my 401k and buy cheaper.”.... people who have no idea what the S&P500 is [face with tears of joy]"
101687,2020-03-19,BAC,anxiety,bearish,"Bank of America Corporation Careful folks, don’t chase the tape here... [skull and crossbones]"
101688,2020-03-19,TSLA,disgust,bearish,Tesla so like future is already down 700 pts lol . where was em bull at when they were yappin after hours telling everyone to buy in and tellin bears that were sorry pwhaha . yall got faked in a fake pump [face with tears of joy]
101689,2020-03-19,TSLA,disgust,bearish,Tesla So if global car sales are down -80% TSLA will only lose -55%? [face with tears of joy] . Gene Munster:
